time,v,w,noise
3.627899902343750000e+03,1.859695762395858765e-01,6.167661864310503006e-03,-7.117512170225381851e-03
3.628000000000000000e+03,1.887255609035491943e-01,6.254478823393583298e-03,1.314374967478215694e-03
3.628100097656250000e+03,1.887991875410079956e-01,6.342587061226367950e-03,-1.424928661435842514e-03
3.628199951171875000e+03,1.718807369470596313e-01,6.430644076317548752e-03,-1.840995810925960541e-02
3.628300048828125000e+03,1.890408992767333984e-01,6.510153878480195999e-03,1.606841012835502625e-02
3.628399902343750000e+03,1.865397095680236816e-01,6.598164327442646027e-03,-3.981732763350009918e-03
3.628500000000000000e+03,1.997003704309463501e-01,6.684836000204086304e-03,1.174858398735523224e-02
3.628600097656250000e+03,1.947300285100936890e-01,6.778001319617033005e-03,-6.694365292787551880e-03
3.628699951171875000e+03,1.977907121181488037e-01,6.868588272482156754e-03,1.468965085223317146e-03
3.628800048828125000e+03,2.086730003356933594e-01,6.960615050047636032e-03,9.224154986441135406e-03
3.628899902343750000e+03,2.185123860836029053e-01,7.057990878820419312e-03,7.915300317108631134e-03
3.629000000000000000e+03,2.181420922279357910e-01,7.160189095884561539e-03,-2.542098052799701691e-03
3.629100097656250000e+03,2.251254320144653320e-01,7.262099999934434891e-03,4.831586498767137527e-03
3.629199951171875000e+03,2.338667660951614380e-01,7.367400452494621277e-03,6.412593182176351547e-03
3.629300048828125000e+03,2.350210398435592651e-01,7.476966362446546555e-03,-1.403382862918078899e-03
3.629399902343750000e+03,2.270341068506240845e-01,7.586999796330928802e-03,-1.056565903127193451e-02
3.629500000000000000e+03,2.234570086002349854e-01,7.692929822951555252e-03,-5.925162229686975479e-03
3.629600097656250000e+03,2.220999300479888916e-01,7.796965539455413818e-03,-3.597681410610675812e-03
3.629699951171875000e+03,2.245408445596694946e-01,7.900218479335308075e-03,2.472152991686016321e-04
3.629800048828125000e+03,2.418966144323348999e-01,8.004589006304740906e-03,1.510664727538824081e-02
3.629899902343750000e+03,2.532243430614471436e-01,8.117532357573509216e-03,8.609134703874588013e-03
3.630000000000000000e+03,2.485137432813644409e-01,8.236027322709560394e-03,-7.741860579699277878e-03
3.630100097656250000e+03,2.688202559947967529e-01,8.352047763764858246e-03,1.742278039455413818e-02
3.630199951171875000e+03,2.715382575988769531e-01,8.478105999529361725e-03,-7.478439365513622761e-04
3.630300048828125000e+03,2.814504504203796387e-01,8.605397306382656097e-03,6.377861835062503815e-03
3.630399902343750000e+03,2.763626575469970703e-01,8.737517520785331726e-03,-8.908011019229888916e-03
3.630500000000000000e+03,2.757255434989929199e-01,8.866961114108562469e-03,-4.290293902158737183e-03
3.630600097656250000e+03,2.891933619976043701e-01,8.995956741273403168e-03,9.846748784184455872e-03
3.630699951171875000e+03,2.848729193210601807e-01,9.131557308137416840e-03,-8.337715640664100647e-03
3.630800048828125000e+03,2.892680168151855469e-01,9.264862164855003357e-03,5.234007840044796467e-04
3.630899902343750000e+03,2.977281510829925537e-01,9.400231763720512390e-03,4.467451479285955429e-03
3.631000000000000000e+03,2.922633588314056396e-01,9.539695456624031067e-03,-9.704430587589740753e-03
3.631100097656250000e+03,2.794573605060577393e-01,9.676287882030010223e-03,-1.686314493417739868e-02
3.631199951171875000e+03,2.917183041572570801e-01,9.806340560317039490e-03,8.608204312622547150e-03
3.631300048828125000e+03,3.228964507579803467e-01,9.942393749952316284e-03,2.716443315148353577e-02
3.631399902343750000e+03,3.322218656539916992e-01,1.009389944374561310e-02,4.353186581283807755e-03
3.631500000000000000e+03,3.436471223831176758e-01,1.024991646409034729e-02,6.173528265208005905e-03
3.631600097656250000e+03,3.408583998680114746e-01,1.041148975491523743e-02,-8.387045003473758698e-03
3.631699951171875000e+03,3.602946400642395020e-01,1.057150773704051971e-02,1.394255831837654114e-02
3.631800048828125000e+03,3.628149032592773438e-01,1.074108388274908066e-02,-3.574316855520009995e-03
3.631899902343750000e+03,3.800124526023864746e-01,1.091175060719251633e-02,1.103999186307191849e-02
3.632000000000000000e+03,3.924578130245208740e-01,1.109084486961364746e-02,5.761331412941217422e-03
3.632100097656250000e+03,4.055069088935852051e-01,1.127598248422145844e-02,5.992803256958723068e-03
3.632199951171875000e+03,4.185781478881835938e-01,1.146745961159467697e-02,5.628596525639295578e-03
3.632300048828125000e+03,4.317277371883392334e-01,1.166528090834617615e-02,5.326241254806518555e-03
3.632399902343750000e+03,4.426149427890777588e-01,1.186947990208864212e-02,2.688475651666522026e-03
3.632500000000000000e+03,4.603093266487121582e-01,1.207891758531332016e-02,9.195236489176750183e-03
3.632600097656250000e+03,4.624066352844238281e-01,1.229699328541755676e-02,-6.887903437018394470e-03
3.632699951171875000e+03,4.691631793975830078e-01,1.251589972525835037e-02,-2.265648916363716125e-03
3.632800048828125000e+03,4.922783076763153076e-01,1.273796521127223969e-02,1.392750907689332962e-02
3.632899902343750000e+03,5.036991834640502930e-01,1.297136675566434860e-02,1.640333677642047405e-03
3.633000000000000000e+03,5.106517672538757324e-01,1.321024540811777115e-02,-3.092136699706315994e-03
3.633100097656250000e+03,5.306594371795654297e-01,1.345236133784055710e-02,9.817632846534252167e-03
3.633199951171875000e+03,5.492300987243652344e-01,1.370423845946788788e-02,7.944570854306221008e-03
3.633300048828125000e+03,5.478882789611816406e-01,1.396514941006898880e-02,-1.233116909861564636e-02
3.633399902343750000e+03,5.657495260238647461e-01,1.422512810677289963e-02,6.924738641828298569e-03
3.633500000000000000e+03,5.783007144927978516e-01,1.449377741664648056e-02,1.302899676375091076e-03
3.633600097656250000e+03,5.964886546134948730e-01,1.476843375712633133e-02,6.753691006451845169e-03
3.633699951171875000e+03,6.082667708396911621e-01,1.505190972238779068e-02,1.015548987197689712e-04
3.633800048828125000e+03,6.244686245918273926e-01,1.534099131822586060e-02,4.404745064675807953e-03
3.633899902343750000e+03,6.190358400344848633e-01,1.563788391649723053e-02,-1.737038418650627136e-02
3.634000000000000000e+03,6.224015355110168457e-01,1.593176461756229401e-02,-8.490100502967834473e-03
3.634100097656250000e+03,6.412820219993591309e-01,1.622703298926353455e-02,7.021216209977865219e-03
3.634199951171875000e+03,6.781302690505981445e-01,1.653144694864749908e-02,2.486912906169891357e-02
3.634300048828125000e+03,6.936715841293334961e-01,1.685398072004318237e-02,3.484279382973909378e-03
3.634399902343750000e+03,6.990911364555358887e-01,1.718396320939064026e-02,-6.572522222995758057e-03
3.634500000000000000e+03,7.123118042945861816e-01,1.751632429659366608e-02,1.284614205360412598e-03
3.634600097656250000e+03,7.156567573547363281e-01,1.785496436059474945e-02,-8.475766517221927643e-03
3.634699951171875000e+03,7.392737269401550293e-01,1.819493807852268219e-02,1.185686606913805008e-02
3.634800048828125000e+03,7.511959671974182129e-01,1.854638010263442993e-02,4.561250680126249790e-04
3.634899902343750000e+03,7.724383473396301270e-01,1.890343241393566132e-02,9.991608560085296631e-03
3.635000000000000000e+03,7.817910313606262207e-01,1.927074790000915527e-02,-1.455801655538380146e-03
3.635100097656250000e+03,8.031814694404602051e-01,1.964237354695796967e-02,1.083358936011791229e-02
3.635199951171875000e+03,7.977208495140075684e-01,2.002432197332382202e-02,-1.540277805179357529e-02
3.635300048828125000e+03,8.080160021781921387e-01,2.040315791964530945e-02,2.322184009244665504e-04
3.635399902343750000e+03,8.228535056114196777e-01,2.078676223754882812e-02,5.118987057358026505e-03
3.635500000000000000e+03,8.294945955276489258e-01,2.117740176618099213e-02,-2.545799827203154564e-03
3.635600097656250000e+03,8.418121337890625000e-01,2.157097123563289642e-02,3.410611767321825027e-03
3.635699951171875000e+03,8.534488081932067871e-01,2.197030559182167053e-02,3.249658038839697838e-03
3.635800048828125000e+03,8.712509274482727051e-01,2.237506024539470673e-02,9.950106963515281677e-03
3.635899902343750000e+03,8.841219544410705566e-01,2.278831042349338531e-02,5.896316841244697571e-03
3.636000000000000000e+03,8.941164016723632812e-01,2.320758253335952759e-02,3.727643517777323723e-03
3.636100097656250000e+03,9.081304073333740234e-01,2.363143302500247955e-02,8.343324996531009674e-03
3.636199951171875000e+03,9.000904560089111328e-01,2.406186610460281372e-02,-1.283617597073316574e-02
3.636300048828125000e+03,8.981909155845642090e-01,2.448784932494163513e-02,-7.137987297028303146e-03
3.636399902343750000e+03,8.903566002845764160e-01,2.491245605051517487e-02,-1.314172148704528809e-02
3.636500000000000000e+03,9.012735486030578613e-01,2.533272281289100647e-02,5.204494576901197433e-03
3.636600097656250000e+03,9.102406501770019531e-01,2.575802616775035858e-02,3.925783559679985046e-03
3.636699951171875000e+03,9.278352856636047363e-01,2.618738822638988495e-02,1.314206328243017197e-02
3.636800048828125000e+03,9.344304800033569336e-01,2.662511914968490601e-02,3.336196532472968102e-03
3.636899902343750000e+03,9.311940670013427734e-01,2.706570923328399658e-02,-5.992846097797155380e-03
3.637000000000000000e+03,9.354047179222106934e-01,2.750424109399318695e-02,1.271243323571980000e-03
3.637100097656250000e+03,9.202123284339904785e-01,2.794444002211093903e-02,-1.779180951416492462e-02
3.637199951171875000e+03,9.199343323707580566e-01,2.837660163640975952e-02,-3.872774541378021240e-03
3.637300048828125000e+03,9.012376070022583008e-01,2.880819141864776611e-02,-2.226657234132289886e-02
3.637399902343750000e+03,9.090501070022583008e-01,2.923000231385231018e-02,3.116620471701025963e-03
3.637500000000000000e+03,9.105799198150634766e-01,2.965529821813106537e-02,-2.649657661095261574e-03
3.637600097656250000e+03,9.133667349815368652e-01,3.008093312382698059e-02,-1.254877191968262196e-03
3.637699951171875000e+03,9.083524942398071289e-01,3.050753474235534668e-02,-8.837783709168434143e-03
3.637800048828125000e+03,9.061020612716674805e-01,3.093120269477367401e-02,-6.345330271869897842e-03
3.637899902343750000e+03,9.168635010719299316e-01,3.135332092642784119e-02,6.570735946297645569e-03
3.638000000000000000e+03,9.067120552062988281e-01,3.178039938211441040e-02,-1.362375542521476746e-02
3.638100097656250000e+03,9.155778884887695312e-01,3.220197558403015137e-02,4.797374829649925232e-03
3.638199951171875000e+03,9.113522768020629883e-01,3.262756392359733582e-02,-7.695927750319242477e-03
3.638300048828125000e+03,8.991009593009948730e-01,3.305061161518096924e-02,-1.594739034771919250e-02
3.638399902343750000e+03,9.151329398155212402e-01,3.346711024641990662e-02,1.163411978632211685e-02
3.638500000000000000e+03,9.311149716377258301e-01,3.389120846986770630e-02,1.260971557348966599e-02
3.638600097656250000e+03,9.282594919204711914e-01,3.432287648320198059e-02,-5.117841996252536774e-03
3.638699951171875000e+03,9.254649877548217773e-01,3.475268185138702393e-02,-5.210879258811473846e-03
3.638800048828125000e+03,9.256486296653747559e-01,3.518066182732582092e-02,-2.380005782470107079e-03
3.638899902343750000e+03,9.204720854759216309e-01,3.560830652713775635e-02,-7.684954442083835602e-03
3.639000000000000000e+03,9.172701835632324219e-01,3.603293374180793762e-02,-6.013203877955675125e-03
3.639100097656250000e+03,9.245178699493408203e-01,3.645553439855575562e-02,4.269652999937534332e-03
3.639199951171875000e+03,9.466497898101806641e-01,3.688133880496025085e-02,1.967468485236167908e-02
3.639300048828125000e+03,9.441249966621398926e-01,3.731778264045715332e-02,-3.365072654560208321e-03
3.639399902343750000e+03,9.548159837722778320e-01,3.775252774357795715e-02,9.706018492579460144e-03
3.639500000000000000e+03,9.582921266555786133e-01,3.819218277931213379e-02,3.347826423123478889e-03
3.639600097656250000e+03,9.422389864921569824e-01,3.863313794136047363e-02,-1.586421579122543335e-02
3.639699951171875000e+03,9.429998397827148438e-01,3.906562551856040955e-02,-2.318210026714950800e-04
3.639800048828125000e+03,9.424697160720825195e-01,3.949806094169616699e-02,-1.423519453965127468e-03
3.639899902343750000e+03,9.572527408599853516e-01,3.992979601025581360e-02,1.389382686465978622e-02
3.640000000000000000e+03,9.712513685226440430e-01,4.036849364638328552e-02,1.427913922816514969e-02
3.640100097656250000e+03,9.733614921569824219e-01,4.081375151872634888e-02,3.574635833501815796e-03
3.640199951171875000e+03,9.831937551498413086e-01,4.125962033867835999e-02,1.151947397738695145e-02
3.640300048828125000e+03,9.792212843894958496e-01,4.170995578169822693e-02,-1.388493459671735764e-03
3.640399902343750000e+03,9.875600934028625488e-01,4.215785488486289978e-02,1.061914395540952682e-02
3.640500000000000000e+03,9.854480028152465820e-01,4.260947555303573608e-02,9.518847800791263580e-04
3.640600097656250000e+03,9.929419755935668945e-01,4.305959120392799377e-02,1.041345577687025070e-02
3.640699951171875000e+03,1.000675439834594727e+00,4.351300373673439026e-02,1.137860585004091263e-02
3.640800048828125000e+03,1.003056764602661133e+00,4.396982863545417786e-02,6.796848960220813751e-03
3.640899902343750000e+03,9.913322329521179199e-01,4.442738741636276245e-02,-7.035320159047842026e-03
3.641000000000000000e+03,9.837087392807006836e-01,4.487862437963485718e-02,-3.989629913121461868e-03
3.641100097656250000e+03,9.878537654876708984e-01,4.532559961080551147e-02,7.136520463973283768e-03
3.641199951171875000e+03,9.929226040840148926e-01,4.577419906854629517e-02,8.476109243929386139e-03
3.641300048828125000e+03,9.905104041099548340e-01,4.622488468885421753e-02,1.502620754763484001e-03
3.641399902343750000e+03,9.838092923164367676e-01,4.667391628026962280e-02,-2.962653758004307747e-03
3.641500000000000000e+03,9.824450016021728516e-01,4.711914807558059692e-02,1.815673429518938065e-03
3.641600097656250000e+03,9.766994118690490723e-01,4.756325110793113708e-02,-2.641852246597409248e-03
3.641699951171875000e+03,9.714629650115966797e-01,4.800403863191604614e-02,-2.589065581560134888e-03
3.641800048828125000e+03,9.878116250038146973e-01,4.844176769256591797e-02,1.859451085329055786e-02
3.641899902343750000e+03,9.795857071876525879e-01,4.888723045587539673e-02,-4.510866012424230576e-03
3.642000000000000000e+03,9.813732504844665527e-01,4.932813718914985657e-02,4.817304667085409164e-03
3.642100097656250000e+03,9.795937538146972656e-01,4.976949468255043030e-02,1.450767042115330696e-03
3.642199951171875000e+03,9.648389816284179688e-01,5.020952224731445312e-02,-1.163604762405157089e-02
3.642300048828125000e+03,9.509585499763488770e-01,5.064173042774200439e-02,-1.196306943893432617e-02
3.642399902343750000e+03,9.493265748023986816e-01,5.106656625866889954e-02,-7.695474778302013874e-04
3.642500000000000000e+03,9.300212860107421875e-01,5.149016156792640686e-02,-1.852488890290260315e-02
3.642600097656250000e+03,9.479643702507019043e-01,5.190368369221687317e-02,1.736475341022014618e-02
3.642699951171875000e+03,9.437729120254516602e-01,5.232576280832290649e-02,-3.430578391999006271e-03
3.642800048828125000e+03,9.390786886215209961e-01,5.274532362818717957e-02,-4.204484634101390839e-03
3.642899902343750000e+03,9.504935741424560547e-01,5.316211655735969543e-02,1.160300150513648987e-02
3.643000000000000000e+03,9.480797052383422852e-01,5.358419939875602722e-02,-1.334981760010123253e-03
3.643100097656250000e+03,9.533183574676513672e-01,5.400465428829193115e-02,6.176338065415620804e-03
3.643199951171875000e+03,9.465058445930480957e-01,5.442730709910392761e-02,-5.432014819234609604e-03
3.643300048828125000e+03,9.460333585739135742e-01,5.484613403677940369e-02,4.310194344725459814e-04
3.643399902343750000e+03,9.543111920356750488e-01,5.526430532336235046e-02,9.187790565192699432e-03
3.643500000000000000e+03,9.445518255233764648e-01,5.568619817495346069e-02,-8.175878785550594330e-03
3.643600097656250000e+03,9.486748576164245605e-01,5.610278621315956116e-02,5.006534978747367859e-03
